Time,gas_type,Gas concentration (ppb)
"Jan 17, 2020, 12 PM",OXY,0.0013807873425927635
"Jan 17, 2020, 12 PM",BENZ,0.016737118363380432
"Jan 17, 2020, 12 PM",TOL,0.002244194329250604
"Jan 17, 2020, 1 PM",PMXY,0.00031010020514562103
"Jan 17, 2020, 1 PM",ETHB,0.0020672814862336963
"Jan 17, 2020, 1 PM",OXY,0.0026319903699913993
"Jan 17, 2020, 1 PM",BENZ,0.009072350338101387
"Jan 17, 2020, 1 PM",TOL,0.0025041380043451986
"Jan 17, 2020, 2 PM",TOL,0.002648883266374469
"Jan 17, 2020, 2 PM",ETHB,0.0022443341392014795
"Jan 17, 2020, 2 PM",BENZ,0.01053698950757583
"Jan 17, 2020, 2 PM",OXY,0.0014452404478409637
"Jan 17, 2020, 2 PM",PMXY,0.00030240637715905905
"Jan 17, 2020, 3 PM",BENZ,0.006715523079037666
"Jan 17, 2020, 3 PM",OXY,0.0013631656765937805
"Jan 17, 2020, 3 PM",ETHB,0.001879426563391462
"Jan 17, 2020, 3 PM",TOL,0.0014272697056488444
"Jan 17, 2020, 3 PM",PMXY,0.0002646763920589971
"Jan 17, 2020, 4 PM",OXY,0.0014347333441643666
"Jan 17, 2020, 4 PM",ETHB,0.0013596463249996305
"Jan 17, 2020, 4 PM",TOL,0.0013626801761953782
"Jan 17, 2020, 4 PM",PMXY,0.0006666408444289118
"Jan 17, 2020, 5 PM",OXY,0.0009015742095167903
"Jan 17, 2020, 5 PM",BENZ,0.010890003759413958
"Jan 17, 2020, 5 PM",ETHB,0.0010073631468306605
"Jan 17, 2020, 5 PM",TOL,0.0031910501420497894
"Jan 17, 2020, 5 PM",PMXY,0.0006043922518680726
"Jan 17, 2020, 6 PM",PMXY,0.0003160135990280348
"Jan 17, 2020, 6 PM",BENZ,0.014166054781526327
"Jan 17, 2020, 6 PM",ETHB,0.0025694798290108642
"Jan 17, 2020, 6 PM",OXY,0.001005299835621069
"Jan 17, 2020, 6 PM",TOL,0.004613414625055157
"Jan 17, 2020, 7 PM",PMXY,0.00037838943119693013
"Jan 17, 2020, 7 PM",BENZ,0.019068827386945486
"Jan 17, 2020, 7 PM",TOL,0.002247929876570457
"Jan 17, 2020, 7 PM",OXY,0.001472393433297319
"Jan 17, 2020, 7 PM",ETHB,0.0023253920122182797
"Jan 17, 2020, 8 PM",PMXY,0.00028294307533845614
"Jan 17, 2020, 8 PM",BENZ,0.0075689395889639854
"Jan 17, 2020, 8 PM",TOL,0.005135729278360183
"Jan 17, 2020, 8 PM",OXY,0.0010732424610372011
"Jan 17, 2020, 8 PM",ETHB,0.0010573029673347871
"Jan 17, 2020, 9 PM",OXY,0.0012138790092042957
"Jan 17, 2020, 9 PM",PMXY,0.0003712453605354919
"Jan 17, 2020, 9 PM",ETHB,0.002033348171001611
"Jan 17, 2020, 9 PM",BENZ,0.026353065234919388
"Jan 17, 2020, 9 PM",TOL,0.001272264732203136
"Jan 17, 2020, 10 PM",PMXY,0.0003403676212959302
"Jan 17, 2020, 10 PM",OXY,0.001572450850896227
"Jan 17, 2020, 10 PM",ETHB,0.0011730864993296564
"Jan 17, 2020, 10 PM",BENZ,0.03214303186784188
"Jan 17, 2020, 10 PM",TOL,0.0037890275658962005
"Jan 17, 2020, 11 PM",OXY,0.0009950408595614136
"Jan 17, 2020, 11 PM",PMXY,0.00032139945833478125
"Jan 17, 2020, 11 PM",ETHB,0.0029694919241592286
"Jan 17, 2020, 11 PM",BENZ,0.0679198183119297
"Jan 17, 2020, 11 PM",TOL,0.0025903513131197544
"Jan 18, 2020, 12 AM",BENZ,0.07889040187001228
"Jan 18, 2020, 12 AM",TOL,0.002560396086967861
"Jan 18, 2020, 12 AM",PMXY,0.000321494197123684
"Jan 18, 2020, 12 AM",OXY,0.0011179920814659756
"Jan 18, 2020, 12 AM",ETHB,0.001882856769952923
"Jan 18, 2020, 1 AM",BENZ,0.0816098948319753
"Jan 18, 2020, 1 AM",TOL,0.002996974333655089
"Jan 18, 2020, 1 AM",PMXY,0.0004967482127540279
"Jan 18, 2020, 1 AM",OXY,0.0007375299392151646
"Jan 18, 2020, 1 AM",ETHB,0.0011971916974289343
"Jan 18, 2020, 2 AM",BENZ,0.08614545563856761
"Jan 18, 2020, 2 AM",TOL,0.0032531559894171855
"Jan 18, 2020, 2 AM",PMXY,0.00031300887106529746
"Jan 18, 2020, 2 AM",OXY,0.0004776805847844419
"Jan 18, 2020, 2 AM",ETHB,0.0017699875636026264
"Jan 18, 2020, 3 AM",TOL,0.0035855540772899985
"Jan 18, 2020, 3 AM",BENZ,0.10380453926821549
"Jan 18, 2020, 3 AM",ETHB,0.002134268608642742
"Jan 18, 2020, 3 AM",OXY,0.0008427753103508925
"Jan 18, 2020, 3 AM",PMXY,0.0005451220349641517
"Jan 18, 2020, 4 AM",BENZ,0.10218043501178424
"Jan 18, 2020, 4 AM",TOL,0.0015108986165917788
"Jan 18, 2020, 4 AM",PMXY,0.0009445532098955786
"Jan 18, 2020, 4 AM",ETHB,0.0020471597963478416
"Jan 18, 2020, 4 AM",OXY,0.0012114611199649516
"Jan 18, 2020, 5 AM",BENZ,0.1269693709909916
"Jan 18, 2020, 5 AM",TOL,0.002652625960763544
"Jan 18, 2020, 5 AM",PMXY,0.0003782458928374884
"Jan 18, 2020, 5 AM",ETHB,0.0014865077682770789
"Jan 18, 2020, 5 AM",OXY,0.00131266091678602
"Jan 18, 2020, 6 AM",TOL,0.0020629282031829157
"Jan 18, 2020, 6 AM",PMXY,0.00046877344720996916
"Jan 18, 2020, 6 AM",ETHB,0.0012559727523087834
"Jan 18, 2020, 6 AM",BENZ,0.12068545818328857
"Jan 18, 2020, 6 AM",OXY,0.0014121934364084154
"Jan 18, 2020, 7 AM",PMXY,0.00045784998413485784
"Jan 18, 2020, 7 AM",TOL,0.002081166002123306
"Jan 18, 2020, 7 AM",ETHB,0.0025809601259728274
"Jan 18, 2020, 7 AM",BENZ,0.12892851109306017
"Jan 18, 2020, 7 AM",OXY,0.0008579682180425152
"Jan 18, 2020, 8 AM",ETHB,0.0010407484514871612
"Jan 18, 2020, 8 AM",BENZ,0.14169401923815408
"Jan 18, 2020, 8 AM",TOL,0.0030615266878157854
"Jan 18, 2020, 8 AM",PMXY,0.00024272468423684282
"Jan 18, 2020, 8 AM",OXY,0.001031151458543415
"Jan 18, 2020, 9 AM",OXY,0.0013253397579925756
"Jan 18, 2020, 9 AM",PMXY,0.00044832102382012334
"Jan 18, 2020, 9 AM",TOL,0.002792639172791193
"Jan 18, 2020, 9 AM",ETHB,0.0014538973628077656
"Jan 18, 2020, 9 AM",BENZ,0.16085274269183478
"Jan 18, 2020, 10 AM",BENZ,0.15276663253704706
"Jan 18, 2020, 10 AM",OXY,0.0008285845348533863
"Jan 18, 2020, 10 AM",PMXY,0.00023773554918686082
"Jan 18, 2020, 10 AM",TOL,0.0026192568378367773
"Jan 18, 2020, 10 AM",ETHB,0.002050609740156991
"Jan 18, 2020, 11 AM",OXY,0.000560972728029204
"Jan 18, 2020, 11 AM",PMXY,0.0002688802439176167
"Jan 18, 2020, 11 AM",TOL,0.0032295483688358217
"Jan 18, 2020, 11 AM",ETHB,0.0018397475748012464
"Jan 18, 2020, 11 AM",BENZ,0.16341001292069754
"Jan 18, 2020, 12 PM",TOL,0.002459995933653166
"Jan 18, 2020, 12 PM",PMXY,0.0003389732416205031
"Jan 18, 2020, 12 PM",OXY,0.0010965217030995216
"Jan 18, 2020, 12 PM",ETHB,0.0014318740140879527
"Jan 18, 2020, 12 PM",BENZ,0.16432246814171472
"Jan 18, 2020, 1 PM",TOL,0.0035118091085071987
"Jan 18, 2020, 1 PM",PMXY,0.0002522745805132824
"Jan 18, 2020, 1 PM",OXY,0.0007125896469612295
"Jan 18, 2020, 1 PM",ETHB,0.0010938316360504057
"Jan 18, 2020, 1 PM",BENZ,0.1554022766649723
"Jan 18, 2020, 2 PM",TOL,0.0017356019525323063
"Jan 18, 2020, 2 PM",OXY,0.0010958861190980922
"Jan 18, 2020, 2 PM",PMXY,0.00032793017210982117
"Jan 18, 2020, 2 PM",ETHB,0.0014672009007578406
"Jan 18, 2020, 2 PM",BENZ,0.19317527115345
"Jan 18, 2020, 3 PM",TOL,0.002924541253984595
"Jan 18, 2020, 3 PM",BENZ,0.20682398974895477
"Jan 18, 2020, 3 PM",OXY,0.0011954176297876984
"Jan 18, 2020, 3 PM",PMXY,0.00019688897009473294
"Jan 18, 2020, 3 PM",ETHB,0.002004932258084106
"Jan 18, 2020, 4 PM",BENZ,0.21708370000123978
"Jan 18, 2020, 4 PM",OXY,0.0013070503434088703
"Jan 18, 2020, 4 PM",ETHB,0.0022971094003878534
"Jan 18, 2020, 4 PM",PMXY,0.00043293678027112037
"Jan 18, 2020, 4 PM",TOL,0.00415264384355396
"Jan 18, 2020, 5 PM",OXY,0.0010293073636213584
"Jan 18, 2020, 5 PM",ETHB,0.0012445854455498712
"Jan 18, 2020, 5 PM",PMXY,0.0005055232696966934
"Jan 18, 2020, 5 PM",TOL,0.0024540642708806054
"Jan 18, 2020, 5 PM",BENZ,0.22136142424174718
"Jan 18, 2020, 6 PM",OXY,0.0009690434235380962
"Jan 18, 2020, 6 PM",ETHB,0.0011180749618991588
"Jan 18, 2020, 6 PM",PMXY,0.0005098188242603404
"Jan 18, 2020, 6 PM",TOL,0.002298624642814199
"Jan 18, 2020, 6 PM",BENZ,0.2154253125190735
"Jan 18, 2020, 7 PM",OXY,0.0010911072943902884
"Jan 18, 2020, 7 PM",PMXY,0.0002334081060932173
"Jan 18, 2020, 7 PM",TOL,0.0095396023534704
"Jan 18, 2020, 7 PM",BENZ,0.12380875522891681
"Jan 18, 2020, 7 PM",ETHB,0.0010804489526587229
"Jan 18, 2020, 8 PM",OXY,0.0006606579287714945
"Jan 18, 2020, 8 PM",PMXY,0.0005864684474848522
"Jan 18, 2020, 8 PM",ETHB,0.001000003976514563
"Jan 18, 2020, 8 PM",BENZ,0.029699294455349447
"Jan 18, 2020, 8 PM",TOL,0.006899890451071163
"Jan 18, 2020, 9 PM",PMXY,0.000760838040150702
"Jan 18, 2020, 9 PM",OXY,0.0008797608267438287
"Jan 18, 2020, 9 PM",ETHB,0.0018399984085893568
"Jan 18, 2020, 9 PM",BENZ,0.05410752929747105
"Jan 18, 2020, 9 PM",TOL,0.06244905335673442
"Jan 18, 2020, 10 PM",PMXY,0.0004705190173505495
"Jan 18, 2020, 10 PM",OXY,0.0008252318900000925
"Jan 18, 2020, 10 PM",ETHB,0.0013032664428465068
"Jan 18, 2020, 10 PM",BENZ,0.07737129554152489
"Jan 18, 2020, 10 PM",TOL,0.07943560555577278
"Jan 18, 2020, 11 PM",OXY,0.0007127986871637404
"Jan 18, 2020, 11 PM",PMXY,0.000809244584525004
"Jan 18, 2020, 11 PM",ETHB,0.0014840442890999839
"Jan 18, 2020, 11 PM",BENZ,0.07685608863830566
"Jan 18, 2020, 11 PM",TOL,0.05966075137257576
"Jan 19, 2020, 12 AM",BENZ,0.055975595489144325
"Jan 19, 2020, 12 AM",ETHB,0.002463348656116674
"Jan 19, 2020, 12 AM",TOL,0.055451542139053345
"Jan 19, 2020, 12 AM",PMXY,0.0004868723966258888
"Jan 19, 2020, 12 AM",OXY,0.0015786401830458392
"Jan 19, 2020, 1 AM",BENZ,0.06018482272823652
"Jan 19, 2020, 1 AM",TOL,0.05102126051982244
"Jan 19, 2020, 1 AM",PMXY,0.0006073043574967111
"Jan 19, 2020, 1 AM",ETHB,0.001247193894717687
"Jan 19, 2020, 1 AM",OXY,0.0020484202880955613
"Jan 19, 2020, 2 AM",BENZ,0.0744401104748249
"Jan 19, 2020, 2 AM",TOL,0.0690194343527158
"Jan 19, 2020, 2 AM",ETHB,0.0020380778199372194
"Jan 19, 2020, 2 AM",PMXY,0.00041202759348379914
"Jan 19, 2020, 2 AM",OXY,0.0014010162813065108
"Jan 19, 2020, 3 AM",ETHB,0.0025391832362705222
"Jan 19, 2020, 3 AM",TOL,0.06306545995175838
"Jan 19, 2020, 3 AM",PMXY,0.0008080900679487968
"Jan 19, 2020, 3 AM",OXY,0.000935527573650082
"Jan 19, 2020, 3 AM",BENZ,0.07782949258883794
"Jan 19, 2020, 4 AM",BENZ,0.08202964502076308
"Jan 19, 2020, 4 AM",ETHB,0.0017341615797098104
"Jan 19, 2020, 4 AM",TOL,0.05982364465792974
"Jan 19, 2020, 4 AM",PMXY,0.00037716407193026197
"Jan 19, 2020, 4 AM",OXY,0.0006463058307417668
"Jan 19, 2020, 5 AM",OXY,0.00061429603859627
"Jan 19, 2020, 5 AM",PMXY,0.00042660611082586303
"Jan 19, 2020, 5 AM",TOL,0.04943127309282621
"Jan 19, 2020, 5 AM",BENZ,0.07714992885788281
"Jan 19, 2020, 5 AM",ETHB,0.0010845409221171092
"Jan 19, 2020, 6 AM",ETHB,0.002235819799049447
"Jan 19, 2020, 6 AM",PMXY,0.0003805027287550426
"Jan 19, 2020, 6 AM",OXY,0.00111043406650424
"Jan 19, 2020, 6 AM",BENZ,0.07404984533786774
"Jan 19, 2020, 6 AM",TOL,0.03903430859403064
"Jan 19, 2020, 7 AM",ETHB,0.0017763158830348402
"Jan 19, 2020, 7 AM",PMXY,0.00046138941979734227
"Jan 19, 2020, 7 AM",OXY,0.0008235219065682031
"Jan 19, 2020, 7 AM",BENZ,0.06546128168702126
"Jan 19, 2020, 7 AM",TOL,0.034180991468019783
"Jan 19, 2020, 8 AM",ETHB,0.0018545809240701299
"Jan 19, 2020, 8 AM",PMXY,0.00043639977229759097
"Jan 19, 2020, 8 AM",BENZ,0.07500930006305377
"Jan 19, 2020, 8 AM",OXY,0.0020424414299971736
"Jan 19, 2020, 8 AM",TOL,0.04363894555717707
"Jan 19, 2020, 9 AM",ETHB,0.0022370240573460856
"Jan 19, 2020, 9 AM",PMXY,0.00044632913219781284
"Jan 19, 2020, 9 AM",BENZ,0.06331272112826507
"Jan 19, 2020, 9 AM",OXY,0.0006625485669549865
"Jan 19, 2020, 9 AM",TOL,0.026102556905243546
"Jan 19, 2020, 10 AM",TOL,0.03505725386951651
"Jan 19, 2020, 10 AM",PMXY,0.0006031184581973191
"Jan 19, 2020, 10 AM",ETHB,0.0020920218833323035
"Jan 19, 2020, 10 AM",BENZ,0.06470897208367075
"Jan 19, 2020, 10 AM",OXY,0.0014156060185216898
"Jan 19, 2020, 11 AM",BENZ,0.06084043097992738
"Jan 19, 2020, 11 AM",OXY,0.0015851999924052507
"Jan 19, 2020, 11 AM",ETHB,0.001981463584039981
"Jan 19, 2020, 11 AM",TOL,0.014719463826622814
"Jan 19, 2020, 11 AM",PMXY,0.0003113079340740417
"Jan 19, 2020, 12 PM",OXY,0.0014919734433836613
"Jan 19, 2020, 12 PM",BENZ,0.059886591508984566
"Jan 19, 2020, 12 PM",ETHB,0.0012348672826192342
"Jan 19, 2020, 12 PM",TOL,0.029437948736206938
"Jan 19, 2020, 12 PM",PMXY,0.00044934275744405266
"Jan 19, 2020, 1 PM",OXY,0.0012783152245295544
"Jan 19, 2020, 1 PM",TOL,0.03308278174760441
"Jan 19, 2020, 1 PM",PMXY,0.0004966051977438232
"Jan 19, 2020, 1 PM",BENZ,0.05775758686165015
"Jan 19, 2020, 1 PM",ETHB,0.0010066740166318293
"Jan 19, 2020, 2 PM",TOL,0.029234017866353195
"Jan 19, 2020, 2 PM",OXY,0.0006667817603253449
"Jan 19, 2020, 2 PM",ETHB,0.001917574447967733
"Jan 19, 2020, 2 PM",PMXY,0.0006871132063679397
"Jan 19, 2020, 2 PM",BENZ,0.04969369495908419
"Jan 19, 2020, 3 PM",OXY,0.0012977649021195248
"Jan 19, 2020, 3 PM",ETHB,0.0007965581971802749
"Jan 19, 2020, 3 PM",TOL,0.02516682870918885
"Jan 19, 2020, 3 PM",PMXY,0.00029502014725342934
"Jan 19, 2020, 3 PM",BENZ,0.0351808137105157
"Jan 19, 2020, 4 PM",TOL,0.021648498620682705
"Jan 19, 2020, 4 PM",ETHB,0.0013210857287049294
"Jan 19, 2020, 4 PM",OXY,0.000702398227682958
"Jan 19, 2020, 4 PM",PMXY,0.0004607802159929027
"Jan 19, 2020, 4 PM",BENZ,0.059187219167749085
"Jan 19, 2020, 5 PM",BENZ,0.05551760892073313
"Jan 19, 2020, 5 PM",PMXY,0.0008279576189427947
"Jan 19, 2020, 5 PM",OXY,0.0015784561207207541
"Jan 19, 2020, 5 PM",ETHB,0.001328217161547703
"Jan 19, 2020, 5 PM",TOL,0.04113976533214251
"Jan 19, 2020, 6 PM",PMXY,0.0004041290861399223
"Jan 19, 2020, 6 PM",OXY,0.0018310122735177476
"Jan 19, 2020, 6 PM",BENZ,0.0664142332971096
"Jan 19, 2020, 6 PM",ETHB,0.002639684738824144
"Jan 19, 2020, 6 PM",TOL,0.024047730626383174
"Jan 19, 2020, 7 PM",PMXY,0.01046705349047746
"Jan 19, 2020, 7 PM",OXY,0.000846648263783815
"Jan 19, 2020, 7 PM",BENZ,0.09901796281337738
"Jan 19, 2020, 7 PM",TOL,0.06734512994686763
"Jan 19, 2020, 7 PM",ETHB,0.005475381811265834
"Jan 19, 2020, 8 PM",PMXY,0.0011626078533784796
"Jan 19, 2020, 8 PM",OXY,0.0010255138186039403
"Jan 19, 2020, 8 PM",BENZ,0.0985726627210776
"Jan 19, 2020, 8 PM",TOL,0.08446886017918587
"Jan 19, 2020, 8 PM",ETHB,0.0013524317522145186
"Jan 19, 2020, 9 PM",ETHB,0.0013755534988983225
"Jan 19, 2020, 9 PM",OXY,0.0012493548274505883
"Jan 19, 2020, 9 PM",PMXY,0.002984898875486882
"Jan 19, 2020, 9 PM",BENZ,0.08170632645487785
"Jan 19, 2020, 9 PM",TOL,0.09276319853961468
"Jan 19, 2020, 10 PM",OXY,0.0012416207221879934
"Jan 19, 2020, 10 PM",PMXY,0.001074042622349225
"Jan 19, 2020, 10 PM",TOL,0.08242278173565865
"Jan 19, 2020, 10 PM",BENZ,0.10642286638418834
"Jan 19, 2020, 10 PM",ETHB,0.001576428592670709
"Jan 19, 2020, 11 PM",OXY,0.001658119261264801
"Jan 19, 2020, 11 PM",ETHB,0.0015048647532239557
"Jan 19, 2020, 11 PM",BENZ,0.09975463449954987
"Jan 19, 2020, 11 PM",PMXY,0.0005832200986333191
"Jan 19, 2020, 11 PM",TOL,0.06934280321002007
"Jan 20, 2020, 12 AM",BENZ,0.11247255032261212
"Jan 20, 2020, 12 AM",PMXY,0.00047815648940741085
"Jan 20, 2020, 12 AM",OXY,0.0013718253079180915
"Jan 20, 2020, 12 AM",TOL,0.06418784831960996
"Jan 20, 2020, 12 AM",ETHB,0.0016448168171336874
"Jan 20, 2020, 1 AM",BENZ,0.10491184783833367
"Jan 20, 2020, 1 AM",PMXY,0.0004689474236719044
"Jan 20, 2020, 1 AM",OXY,0.0012318506217395356
"Jan 20, 2020, 1 AM",TOL,0.058925122022628784
"Jan 20, 2020, 1 AM",ETHB,0.0015263171392559474
"Jan 20, 2020, 2 AM",PMXY,0.0005490203475346789
"Jan 20, 2020, 2 AM",BENZ,0.1162660780052344
"Jan 20, 2020, 2 AM",TOL,0.05265044172604879
"Jan 20, 2020, 2 AM",OXY,0.0009668494409803922
"Jan 20, 2020, 2 AM",ETHB,0.0017312189350680758
"Jan 20, 2020, 3 AM",BENZ,0.08734313026070595
"Jan 20, 2020, 3 AM",PMXY,0.00023963116473169066
"Jan 20, 2020, 3 AM",TOL,0.030303198999414842
"Jan 20, 2020, 3 AM",OXY,0.0008837565740880867
"Jan 20, 2020, 3 AM",ETHB,0.000943241611821577
"Jan 20, 2020, 4 AM",ETHB,0.001040698925498873
"Jan 20, 2020, 4 AM",PMXY,0.00030711035772886436
"Jan 20, 2020, 4 AM",TOL,0.054606616807480655
"Jan 20, 2020, 4 AM",BENZ,0.10125543177127838
"Jan 20, 2020, 4 AM",OXY,0.0013199506502132863
"Jan 20, 2020, 5 AM",PMXY,0.0003911782696377486
"Jan 20, 2020, 5 AM",BENZ,0.07376841207345326
"Jan 20, 2020, 5 AM",TOL,0.0515265758925428
"Jan 20, 2020, 5 AM",OXY,0.0017610864936917399
"Jan 20, 2020, 5 AM",ETHB,0.0024364590644836426
"Jan 20, 2020, 6 AM",ETHB,0.0013223925197962672
"Jan 20, 2020, 6 AM",OXY,0.0009781911891574662
"Jan 20, 2020, 6 AM",BENZ,0.10761425519982974
"Jan 20, 2020, 6 AM",TOL,0.04857973758286486
"Jan 20, 2020, 6 AM",PMXY,0.0004453638684935868
"Jan 20, 2020, 7 AM",ETHB,0.002652562368893996
"Jan 20, 2020, 7 AM",OXY,0.0008765045349719003
"Jan 20, 2020, 7 AM",TOL,0.09859908868869145
"Jan 20, 2020, 7 AM",PMXY,0.00034597341194360826
"Jan 20, 2020, 7 AM",BENZ,0.14860519021749496
"Jan 20, 2020, 8 AM",ETHB,0.0008359050601332759
"Jan 20, 2020, 8 AM",BENZ,0.1260676085948944
"Jan 20, 2020, 8 AM",TOL,0.11274408735334873
"Jan 20, 2020, 8 AM",OXY,0.0019412881617123883
"Jan 20, 2020, 8 AM",PMXY,0.00020203061103529762
"Jan 20, 2020, 9 AM",TOL,0.053182329051196575
"Jan 20, 2020, 9 AM",ETHB,0.002047903622345378
"Jan 20, 2020, 9 AM",BENZ,0.09637527788678805
"Jan 20, 2020, 9 AM",OXY,0.0018613488258173068
"Jan 20, 2020, 9 AM",PMXY,0.0003834551110533842
"Jan 20, 2020, 10 AM",ETHB,0.0014009548758622259
"Jan 20, 2020, 10 AM",BENZ,0.08384193976720174
"Jan 20, 2020, 10 AM",OXY,0.001917341840453446
"Jan 20, 2020, 10 AM",PMXY,0.00042835309310855035
"Jan 20, 2020, 10 AM",TOL,0.049618683367346726
"Jan 20, 2020, 11 AM",ETHB,0.0014679139227761577
"Jan 20, 2020, 11 AM",OXY,0.001297216076636687
"Jan 20, 2020, 11 AM",PMXY,0.0003387839703160959
"Jan 20, 2020, 11 AM",TOL,0.03859333697861681
"Jan 20, 2020, 11 AM",BENZ,0.07930876997609933
"Jan 20, 2020, 12 PM",PMXY,0.00034694388575319735
"Jan 20, 2020, 12 PM",ETHB,0.0008013605007103511
"Jan 20, 2020, 12 PM",OXY,0.0017692537429476424
"Jan 20, 2020, 12 PM",TOL,0.04327946814841458
"Jan 20, 2020, 12 PM",BENZ,0.08550864032336644
"Jan 20, 2020, 1 PM",PMXY,0.00042208724820132676
"Jan 20, 2020, 1 PM",ETHB,0.0011701357191971813
"Jan 20, 2020, 1 PM",OXY,0.0008753186339163221
"Jan 20, 2020, 1 PM",TOL,0.059793767208854355
"Jan 20, 2020, 1 PM",BENZ,0.07489604875445366
"Jan 20, 2020, 2 PM",PMXY,0.0002919111745237994
"Jan 20, 2020, 2 PM",ETHB,0.0013762699672952294
"Jan 20, 2020, 2 PM",OXY,0.00076355298612422
"Jan 20, 2020, 2 PM",TOL,0.03996977023780346
"Jan 20, 2020, 2 PM",BENZ,0.04811951665518185
"Jan 20, 2020, 3 PM",ETHB,0.0015355993624931823
"Jan 20, 2020, 3 PM",OXY,0.0011778115779937555
"Jan 20, 2020, 3 PM",PMXY,0.0005134359756387615
"Jan 20, 2020, 3 PM",TOL,0.04374105793734392
"Jan 20, 2020, 3 PM",BENZ,0.0656004083963732
"Jan 20, 2020, 4 PM",BENZ,0.06402408331632614
"Jan 20, 2020, 4 PM",OXY,0.0009562981916436305
"Jan 20, 2020, 4 PM",PMXY,0.0003834003170292514
"Jan 20, 2020, 4 PM",ETHB,0.0011172959493706003
"Jan 20, 2020, 4 PM",TOL,0.0422343323007226
"Jan 20, 2020, 5 PM",BENZ,0.07398967010279496
"Jan 20, 2020, 5 PM",OXY,0.0007081176105809087
"Jan 20, 2020, 5 PM",PMXY,0.00038922939832749154
"Jan 20, 2020, 5 PM",TOL,0.05201661245276531
"Jan 20, 2020, 5 PM",ETHB,0.0011314389800342421
"Jan 20, 2020, 6 PM",OXY,0.0008211120584746823
"Jan 20, 2020, 6 PM",BENZ,0.08353328208128612
"Jan 20, 2020, 6 PM",PMXY,0.0003760850304388441
"Jan 20, 2020, 6 PM",TOL,0.05826644327801963
"Jan 20, 2020, 6 PM",ETHB,0.001400513593883564
"Jan 20, 2020, 7 PM",OXY,0.0009479009167989716
"Jan 20, 2020, 7 PM",TOL,0.13968479757507643
"Jan 20, 2020, 7 PM",PMXY,0.0007082451435659701
"Jan 20, 2020, 7 PM",BENZ,0.10135318587223689
"Jan 20, 2020, 7 PM",ETHB,0.0008425745278752098
"Jan 20, 2020, 8 PM",OXY,0.0007208258466562256
"Jan 20, 2020, 8 PM",TOL,0.22858799497286478
"Jan 20, 2020, 8 PM",PMXY,0.0009874364914139733
"Jan 20, 2020, 8 PM",ETHB,0.0037198568461462855
"Jan 20, 2020, 8 PM",BENZ,0.1321522444486618
"Jan 20, 2020, 9 PM",BENZ,0.15117408831914267
"Jan 20, 2020, 9 PM",TOL,0.1551441146681706
"Jan 20, 2020, 9 PM",ETHB,0.0012285002934125562
"Jan 20, 2020, 9 PM",OXY,0.0014498266342949744
"Jan 20, 2020, 9 PM",PMXY,0.0014709553094386745
"Jan 20, 2020, 10 PM",BENZ,0.15409783522288004
"Jan 20, 2020, 10 PM",PMXY,0.0004983367701546134
"Jan 20, 2020, 10 PM",ETHB,0.0015295561000433129
"Jan 20, 2020, 10 PM",OXY,0.0005221574198609839
"Jan 20, 2020, 10 PM",TOL,0.10814042389392853
"Jan 20, 2020, 11 PM",BENZ,0.25707216064135235
"Jan 20, 2020, 11 PM",OXY,0.001209324604133144
"Jan 20, 2020, 11 PM",PMXY,0.00022097536445168467
"Jan 20, 2020, 11 PM",ETHB,0.001365080570394639
"Jan 20, 2020, 11 PM",TOL,0.16781529784202576
"Jan 21, 2020, 12 AM",BENZ,0.2735891789197922
"Jan 21, 2020, 12 AM",OXY,0.0006631627121740687
"Jan 21, 2020, 12 AM",PMXY,0.00039796807478913773
"Jan 21, 2020, 12 AM",ETHB,0.0008344957417908258
"Jan 21, 2020, 12 AM",TOL,0.1784732522709029
"Jan 21, 2020, 1 AM",BENZ,0.17911022156476974
"Jan 21, 2020, 1 AM",OXY,0.001201000787356558
"Jan 21, 2020, 1 AM",PMXY,0.0003149395512688595
"Jan 21, 2020, 1 AM",ETHB,0.0008679414459038526
"Jan 21, 2020, 1 AM",TOL,0.1088718685011069
"Jan 21, 2020, 2 AM",BENZ,0.11964599415659904
"Jan 21, 2020, 2 AM",OXY,0.0006394755837391131
"Jan 21, 2020, 2 AM",PMXY,0.0004118696694301131
"Jan 21, 2020, 2 AM",ETHB,0.001126274059060961
"Jan 21, 2020, 2 AM",TOL,0.0746332456668218
"Jan 21, 2020, 3 AM",TOL,0.05266914113114277
"Jan 21, 2020, 3 AM",ETHB,0.0013519239728339016
"Jan 21, 2020, 3 AM",OXY,0.0009634898136331079
"Jan 21, 2020, 3 AM",BENZ,0.11451771979530652
"Jan 21, 2020, 3 AM",PMXY,0.0006751334682727853
"Jan 21, 2020, 4 AM",TOL,0.03805467889954647
"Jan 21, 2020, 4 AM",OXY,0.0008713313885285364
"Jan 21, 2020, 4 AM",ETHB,0.0013143289979780093
"Jan 21, 2020, 4 AM",BENZ,0.10654680244624615
"Jan 21, 2020, 4 AM",PMXY,0.00036102997849714785
"Jan 21, 2020, 5 AM",TOL,0.05855099418355773
"Jan 21, 2020, 5 AM",OXY,0.0010915807870333083
"Jan 21, 2020, 5 AM",BENZ,0.1187460720539093
"Jan 21, 2020, 5 AM",ETHB,0.0012270574128100027
"Jan 21, 2020, 5 AM",PMXY,0.0003648017009254545
"Jan 21, 2020, 6 AM",TOL,0.008851175463253943
"Jan 21, 2020, 6 AM",OXY,0.0016847045383959387
